product_id,language_id,name,gtin,sku
2705,2,"شامبو بخلاصة زيت الارغان من هيربل400 مل","4084500470521",""
2706,1,"Moisturizing, Nourishing, and Scented Body and Hand Lotion with Musk Oil","752084309349",""
2706,2,"لوشن مرطب ومغذي ومعطر للبشرة بزيت المسك للجسم واليدين","752084309349",""
2709,1,"L'Oréal Paris Elvive color protect Shampoo 400ML","3600520837963",""
2709,2,"شامبو الفيف لحماية اللون من لوريال باريس 400مل","3600520837963",""
2711,1,"L'Oréal Elvive Dream Lengths Shampoo with Black Seed Oil - 600ml","3610340653827",""
2711,2,"شامبو الفيف طول الاحلام بزيت الحبة السوداء من لوريال  600 مل","3610340653827",""
2712,1,"L'Oréal Elvive Dream Long Shampoo with Black Seed Oil - 400ml","3610340653650",""
2712,2,"شامبو الفيف طول الاحلام بزيت الحبة السوداء من لوريال  400مل","3610340653650",""
2714,1,"L'Oréal Elvive Dream Lengths Shampoo with Castor Oil - 600ml","3610340651328",""
2714,2,"شامبوالفيف طول الاحلام بزيت الخروع من لوريال  600 مل","3610340651328",""
2715,1,"L'Oréal Elvive Full Resist Shampoo - 600ml","3610340650734",""
2715,2,"شامبوالفيف مقاومة كاملة  من لوريال  600 مل","3610340650734",""
2716,1,"L'Oréal Elvive Total Repair 5 Shampoo - 400ml","3600521767818",""
2716,2,"شامبو الفيف توتال ريبير 5 من لوريال  400 مل","3600521767818",""
2717,1,"L'Oréal Elvive Hyaluron Shampoo - 400ml","3610340655197",""
2717,2,"شامبو الفيف هيالورون من لوريال  400 مل","3610340655197",""
2718,1,"Head &amp; Shoulders Hair Fall Protection Shampoo for Men 400 ml","5011321656390",""
2718,2,"شامبو حماية من تساقط الشعر للرجال من هيد اند شولدرز 400 مل","5011321656390",""
2719,1,"Head & Shoulders Hair Fall Protection Shampoo for Men 600ml","4084500821620",""
2719,2,"شامبو حماية من تساقط الشعر للرجال من هيد اند شولدرز 600 مل","4084500821620",""
2721,1,"Shampoo more volume and vitality from Head &amp; Shoulders 600 ml","4084500821590",""
2721,2,"شامبو اكثر كثافة وحيوية  من هيد اند شولدرز 600 مل","4084500821590",""
2722,1,"Shampoo more volume and vitality from Head &amp; Shoulders 400 ml","8700216976879",""
2722,2,"شامبو اكثر كثافة وحيوية  من هيد اند شولدرز 400 مل","8700216976879",""
2723,1,"Shampoo more volume and vitality from Head &amp; Shoulders 190 ml","8001841591162",""
2723,2,"شامبو اكثر كثافة وحيوية  من هيد اند شولدرز 190مل","8001841591162",""
2724,1,"Head & Shoulders Smooth & Silky Shampoo - 600ml","4084500821538",""
2724,2,"شامبو انسيابي وحريري من هيد اند شولدرز 600 مل","4084500821538",""
2725,1,"Head & Shoulders Smooth & Silky Shampoo - 400ml","8700216977135",""
2725,2,"شامبو اانسيابي وحريري  من هيد اند شولدرز 350مل","8700216977135",""
2726,1,"Head & Shoulders Total Care Shampoo 400ml","4084500140547",""
2726,2,"شامبو العناية الكاملة  من هيد اند شولدرز 400مل","4084500140547",""
2727,1,"Head & Shoulders Smooth & Silky Shampoo - 180ml","4084500206861",""
2727,2,"شامبو اانسيابي وحريري  من هيد اند شولدرز 180مل","4084500206861",""
2728,1,"Head & Shoulders Anti-Hair Fall Shampoo 180ml","8001841591254",""
2728,2,"شامبو ضد تساقط الشعر  من هيد اند شولدرز 180مل","8001841591254",""
2729,1,"Head & Shoulders Lemon Fresh Shampoo - 600ml","4084500821507",""
2729,2,"شامبو إنتعاش الليمون من هيد اند شولدرز 600 مل","4084500821507",""
2730,1,"Temporary tattoo stickers (A1)","5001",""
2730,2,"ملصقات وشم مؤقت شكل (A1)","5001",""
2731,1,"Temporary tattoo stickers (B1)","10001",""
2731,2,"ملصقات وشم مؤقت شكل (B1)","10001",""
2733,1,"Amber Legend Body Mist - 250 ml","6291103663290",""
2733,2,"بخاخ معطر للجسم من امبر ليجيند - 250 مل","6291103663290",""
2734,1,"Emper Legend Femme Refreshing Body Mist","6291103667991",""
2734,2,"ميست معطر جسم  ومنعش  ليجيند فام من امبير","6291103667991",""
2735,1,"Facio Refreshing Fragrance Mist by Emper - 250 ml","6291108520901",""
2735,2,"فاسيو منعش عطر ميست من امبر  250 مل","6291108520901",""
2736,1,"Chifon by Emper for Women - Perfume Mist, 250ml","6291103663306",""
2736,2,"بخاخ معطر الجسم شيفون من امبر - 250 مل","6291103663306",""
2737,1,"Emper Luxe Rouge Body Mist - 250 ml","6291108524657",""
2737,2,"بخاخ معطر الجسم لوكس روج من امبر - 250 مل","6291108524657",""
2738,1,"Emper Urban Woman Body Mist for Women - 250ml","6291103663221",""
2738,2,"معطر الجسم اوربان وومن للنساء من امبر - 250 مل","6291103663221",""
2739,1,"CeraVe Hydrating Facial Cleanser for Normal to Dry Skin - 87ml","3606000537576",""
2739,2,"منظف الوجه للبشرة العادية الى الجافه من سيرافي - 87مل","3606000537576",""
2740,1,"Nunu baby care set of 200 ml - 5 packages","6281053215410",""
2740,2,"مجموعة منتجات العناية بالطفل من نونو  سعة العبوه  200 مل - 5 عبوات","6281053215410",""
2746,1,"Ember G Body Mist Spray - 250ml","6291103665355",""
2746,2,"بخاخ معطر جسم جي من ايمبر 250مل","6291103665355",""
2747,1,"Emper Fasio Body Mist - 250 ml","6291103663313",""
2747,2,"معطر الجسم فاسيو من امبر - 250 مل","6291103663313",""
2748,1,"Emper Lady President Body Mist - 250ml","6291103663191",""
2748,2,"معطر جسم ليدي بريزيدنت من امبر 250مل","6291103663191",""
2749,1,"Yoko Yogurt Spa Milk Salt – 300g","8853976004440",""
2749,2,"ملح الحليب بالزبادي والحليب من يوكو – 300 جم","8853976004440",""
2750,1,"Yoko Spa Milk Salt – 300g","8853976000800",""
2750,2,"ملح الحليب سبا من يوكو – 300 جم","8853976000800",""
2751,1,"Emper Luxe Verde, 250ml","6291108524664",""
2751,2,"بخاخ معطر الجسم لوكس فيرت من امبر - 250 مل","6291108524664",""
2752,1,"IDEAL PRIVE  Body Splash - 250 ml","6291108523148",""
2752,2,"معطر للجسم أيديل من برائيو 250مل","6291108523148",""
2753,1,"Bepanthen Skin Care Moisturizing Lotion - 400 ml","6285074003704",""
2753,2,"لوشن مرطب للعناية بالبشرة شديدةالجفاف والحساسة من بيبانثين - 400مل","6285074003704",""
2754,1,"Bepanthen Moisturizing Lotion for Dry and Sensitive Skin Care - 400ml","6285074003681",""
2754,2,"لوشن مرطب للعناية بالبشرة الجافة والحساسة من بيبانثين - 400مل","6285074003681",""
2755,1,"X-Care Professional Hair Curler Model (XC-101) Size 19","6283209022569",""
2755,2,"جهاز لف الشعر الاحترافية موديل(101 - XC) مقاس 19 من اكس كير","6283209022569",""
2757,1,"Pert Plus shampoo with mandarin extract, 600 ml","6281031260487",""
2757,2,"شامبو  بخلاصة المندرين من برت بلس 600 مل","6281031260487",""
2758,1,"Pert Plus Shampoo with Mandarin Extract - 400ml","6281031260098",""
2758,2,"شامبو  بخلاصة المندرين من برت بلس 400مل","6281031260098",""
2759,1,"Pert Plus Strength & Shine Shampoo with Henna and Hibiscus Extracts - 600ml","6281031260609",""
2759,2,"شامبو قوة ولمعان بخلاصة الحناء والكركديه من برت بلس 600 مل","6281031260609",""
2760,1,"Pert Plus Strength & Shine Shampoo with Henna and Hibiscus Extracts - 400 ml","6281031260128",""
2760,2,"شامبو قوة ولمعان بخلاصة الحناء والكركديه من برت بلس 400 مل","6281031260128",""
2761,1,"Brit Plus Strength and Shine Shampoo with Henna and Hibiscus Extract,200 ml","6281031260067",""
2761,2,"شامبو قوة ولمعان بخلاصة الحناء والكركديه من برت بلس 200 مل","6281031260067",""
2762,1,"Pert Plus Intensive Repair Shampoo with Argan Oil - 400ml","6281031260272",""
2762,2,"شامبو إصلاح مكثف بزيت الارغان من برت بلس 400 مل","6281031260272",""
2763,1,"Pert Plus Intensive Repair Shampoo with Argan Oil, 200ml","6281031260395",""
2763,2,"شامبو إصلاح مكثف بزيت الارغان من برت بلس 200مل","6281031260395",""
2764,1,"Pert Plus Intensive Repair Shampoo with Argan Oil - 600ml","6281031260517",""
2764,2,"شامبو إصلاح مكثف بزيت الارغان من برت بلس 600مل","6281031260517",""
2765,1,"Brit Plus Shampoo for Damaged Hair with Chamomile Extract, 400 ml","6281031260180",""
2765,2,"شامبو للشعر التالف بخلاصة البابونج  من برت بلس 400 مل","6281031260180",""
2766,1,"Pert Plus Shampoo for Long Hair with Almond Oil - 400ml","4015100210187",""
2766,2,"شامبو للشعر الطويل بزيت اللوز من برت بلس 400 مل","4015100210187",""
2767,1,"Pert Plus Anti-Frizz Shampoo with Cactus Oil and Aloe Vera Extracts - 400ml","4015100426823",""
2767,2,"شامبو مكافحة التجعد بخلاصة زيت الصبار والالوفيرا  من برت بلس 400 مل","4015100426823",""
2768,1,"Pert Plus Anti-Hair Fall Shampoo with Ginger Extract - 400ml","6281031260333",""
2768,2,"شامبو ضد تساقط الشعر بخلاصة الزنجبيل من برت بلس 400 مل","6281031260333",""
2769,1,"Pert Plus Anti-Hair Fall Shampoo with Ginger Extract - 600ml","6281031260548",""
2769,2,"شامبو ضد تساقط الشعر بخلاصة الزنجبيل من برت بلس 600مل","6281031260548",""
2770,1,"Pert Plus Anti-Dandruff Shampoo with Coconut Oil and Lemon Extract - 400 ml","6281031260302",""
2770,2,"شامبو مضاد للقشرة بزيت جوز الهند وخلاصة الليمون من برت بلس 400 مل","6281031260302",""
2771,1,"Brit Plus Anti-Dandruff Shampoo with Coconut Oil and Lemon Extract 200 ml","6281031260364",""
2771,2,"شامبو مضاد للقشرة بزيت جوز الهند وخلاصة الليمون من برت بلس 200مل","6281031260364",""
2772,1,"Pert Plus Deep Nourishing Shampoo with Olive Oil - 400ml","6281031260425",""
2772,2,"شامبو تغذية عميقة بزيت الزيتون من برت بلس 400 مل","6281031260425",""
2773,1,"Pert Plus Deep Nourishing Shampoo with Olive Oil - 600ml","6281031260456",""
2773,2,"شامبو تغذية عميقة بزيت الزيتون من برت بلس 600مل","6281031260456",""
2774,1,"Pert Plus Daily Care Shampoo with Honey Extract - 400 ml","6281031260241",""
2774,2,"شامبوعناية يومية بخلاصة العسل من برت بلس 400 مل","6281031260241",""
2775,1,"Pert Plus Daily Care Shampoo with Honey Extract - 200ml","6281031260210",""
2775,2,"شامبوعناية يومية بخلاصة العسل من برت بلس 200مل","6281031260210",""
2776,1,"Pantene Royal Care Shampoo for Damage, 400 ml","5410076652105",""
2776,2,"شامبوعناية ملكي للتلف  من بانتين 400 مل","5410076652105",""
2777,1,"Roberta hair shampoo 300 ml","5000101921032",""
2777,2,"شامبو للشعر من روبيرتا  300 مل","5000101921032",""
2778,1,"Summer's Eve Intimate Night Cleansing Wash with Aloe Vera Extract 354ml","041608002577",""
2778,2,"غسول منظف ليلي للمناطق الحساسة بخلاصة صبار الالوفيرا من سمرز ايف 354مل","041608002577",""
2779,1,"Original Glycerin Cream 75ml","4260697090029",""
2779,2,"كريم جليسرين الاصلي 75مل","4260697090029",""
2780,1,"Dove anti hair loss conditioner 350 ml","6281006443655",""
2780,2,"بلسم ضد تساقط الشعر من دوڤ  350 مل","6281006443655",""
2781,1,"Dove Nourishing Oils Hair Care Conditioner 350 ml","6281006443716",""
2781,2,"بلسم الزيوت المغذية للعناية بالشعر من دوڤ  350 مل","6281006443716",""
2782,1,"Dove daily care conditioner for dry hair 350ml","6281006443631",""
2782,2,"بلسم العناية اليومية للشعر الجاف من دوڤ  350 مل","6281006443631",""
2783,1,"Vatika Shampoo for Dry and Frizzy Hair with Almond and Honey Extracts - 700ml","6291069701975",""
2783,2,"شامبو للشعر الجاف والمجعد بخلاصة اللوز والعسل من فاتيكا 700مل","6291069701975",""
2784,1,"Vatika Hair Fall Control Shampoo with Aloe Vera and Watercress - 700ml","6291069702002",""
2784,2,"شامبوللحماية من تساقط الشعر بالصبار والجرجير من فاتيكا 700مل","6291069702002",""
2785,1,"X-Care Professional K6 Ceramic Hair Straightener","8032274055572",""
2785,2,"جهاز سيراميك فرد الشعر  بروفيشنال K6 من اكس كير","8032274055572",""
2786,1,"X-Care Titanium Hair Straightener FP 128-B","6956815377669",""
2786,2,"اَلة فرد الشعر بتقنية التيتانيوم  FP 128-B من اكس كير","6956815377669",""
2788,1,"X-Care Ionic Hot Air Brush","609378446849",""
2788,2,"فرشاة الهواء الساخن بتقنية الايونات من اكس كير","609378446849",""
2789,1,"X-Care Professional Hair Dryer - Turkish Made","8690676899743",""
2789,2,"جهاز سيشوار بروفيشنال صناعة تركيه من اكس كير","8690676899743",""
2790,1,"X-Care Professional Hair Curler Model (XC-103) Size 25mm","6283209022583",""
2790,2,"جهاز لف الشعر الاحترافية  موديل (103 - XC) مقاس 25 من اكس كير","6283209022583",""
2791,1,"X-Care Professional Hair Curler Model (XC-102) Size 22","6283209022576",""
2791,2,"جهاز لف الشعر الاحترافية  موديل (102 - XC) مقاس 22 من اكس كير","6283209022576",""
2792,1,"X-Care Professional K7Ceramic Hair Straightener","8032274055570",""
2792,2,"جهاز سيراميك فرد الشعر  بروفيشنال K7 من اكس كير","8032274055570",""
2793,1,"Moisturizing Body Lotion with Licorice Extract - 500 ml","6921199121267","6921199120796"
2793,2,"لوشن مرطب للجسم بخلاصة عرق السوس 500 مل","6921199121267","6921199120796"
2794,1,"7% Glycolic Acid Toning Solution - Skin Tone Corrector 240ml","769915190977",""
2794,2,"تونر الجليكوليك الطبيعي بنسبة 7% في موحد لون البشرة 240 مل","769915190977",""
2795,1,"La Roche-Posay Cicaplast Baume B5 Soothing Balm for Sensitive and Irritated Skin, 40ml","3337875816809",""
